"court_access_id","image_id","court_access_desc","court_id"
"7892","1","This court has baby changing facilities.","503"
"7894","5","This court has a children?s room facility.","503"
"7897","15","Guide dogs are welcome at this Court.","503"
"7899","20","This court has a hearing loop system.","503"
"7901","18","Interview/consultation rooms are available at this court.","503"
"7908","15","Guide dogs are welcome at this Court.","560"
"7911","20","Loop hearing facilities are at this court.","560"
"7913","18","There are private interview rooms avaialbale at this Court.","560"
"7924","15","Guide dogs are welcome at this Court.","570"
"7926","20","This Court has loop hearing facilities.","570"
"7928","18","Private interview rooms are available at this Court.","570"
"7934","1","Baby changing facilities are available at this Court.","561"
"7937","15","Guide dogs are welcome at this Court.","561"
"7940","20","This Court has loop hearing facilities.","561"
"7942","18","This Court has private interview rooms available.","561"
"7965","15","Guide dogs are welcome at this Court.","584"
"7968","20","All Court rooms are fitted with infra red hearing loop systems as are the counters and private interview rooms.","584"
"7970","18","This Court has private interview room facilities.","584"
"8004","15","Guide dogs are welcome at this Court.","639"
"8006","20","This Court has loop hearing facilities.","639"
"8008","18","This Court has private interview rooms available.","639"
"8013","1","This court has baby changing facilities.","588"
"8015","5","This court has a children?s room facility.","588"
"8018","15","Guide dogs are welcome at this Court.","588"
"8021","20","This court has a hearing loop system.","588"
"8023","18","Interview/consultation rooms are available at this court.","588"
"8032","15","Guide dogs are welcome at this Court.","638"
"8035","20","There is a loop hearing system at this Court.","638"
"8037","18","Private interview rooms are available at this Court.","638"
"8054","1","There are baby changing facilities situated within the disabled toilets.","710"
"8055","5","This Court has a children's room on the 4th floor.","710"
"8058","15","Guide dogs are welcome at this Court.","710"
"8061","20","Loop hearing facilities are available in the Court Rooms. Notice is required.","710"
"8064","18","This Court has private interview room facilities.","710"
"8069","20","Loop hearing facilities are available at this Court.","117"
"8073","1","This Court has a private room for baby changing and feeding.","550"
"8077","15","Guide dogs are welcome at this Court.","550"
"8080","20","Loop hearing facilities are available to all court and hearing rooms.","550"
"8082","18","Private interview rooms are available at this court.","550"
"8093","1","Baby changing facilities are available at this Court.","664"
"8097","15","Guide dogs are welcome at this Court.","664"
"8100","20","Loop hearing facilities are available at this Court.","664"
"8102","18","Private interview rooms are available at this Court.","664"
"8117","1","This Court has baby changing facilities.","525"
"8121","15","Guide dogs are welcome at this Court.","525"
"8124","20","This Court has portable induction loops.","525"
"8126","18","This Court has priveta interview room facilities.","525"
"8139","15","Guide dogs are welcome at this Court.","720"
"8141","20","This court has a hearing loop system.","720"
"8144","18","Interview rooms are available at this court.","720"
"8150","20","This court has a hearing loop system.","721"
"8152","18","Interview rooms are available at this court.","721"
"8155","15","Guide dogs are welcome at this Court.","722"
"8157","20","This court has a hearing loop system.","722"
"8160","18","Interview/consultation rooms are available at this court.","722"
"8163","1","This Court has baby changing facilities.","403"
"8165","5","Toys provided in waiting areas","403"
"8170","15","Guide Dogs are welcome at this Court.","403"
"8172","18","Five Consultation Rooms available in District Judges.  sixteen on the Court floor.","403"
"8174","20","This Court has hearing enhancement facilities.","403"
"8206","1","This Court has baby changing facilities.","651"
"8208","15","Guide dogs are welcome at this Court.","651"
"8209","20","This Court has loop hearing facilities.","651"
"8211","18","Private interview rooms are available at this Court.","651"
"8238","5","There is a Children's room on the first floor waiting area, access limited by CAFCASS.","344"
"8241","1","Baby changing facilities are available at this Court.","103"
"8245","20","Loop hearing facilities are available.","103"
"8247","18","Private interview rooms are available at this Court.","103"
"8251","1","Baby changing facilities are available at this Court.","546"
"8255","15","Guide dogs are welcome at this Court.","546"
"8257","20","Loop hearing facilities are available.","546"
"8259","18","Private interview rooms are available at this Court.","546"
"8275","1","Baby changing facilities are available at this Court.","345"
"8276","5","There is a children's room available for child witnesses only.","345"
"8291","1","Baby changing facilities are available at this Court.","599"
"8293","15","Guide dogs are welcome at this Court.","599"
"8296","20","Loop hearing facilities are available.","599"
"8298","18","Private interview rooms are available at this Court.","599"
"8414","1","Baby changing facilities are available at this Court.","44"
"8416","15","Guide dogs are welcome at this Court.","44"
"8419","20","Loop hearing facilities are available.","44"
"8421","18","This Court has 7 private interview room available.","44"
"8430","1","Baby changing facilities are available at this Court.","542"
"8433","1","This Court has baby changing facilities.","170"
"8439","15","Guide dogs are welcome at this Court.","170"
"8443","18","A private interview room is available at this Court.","170"
"8445","15","Guide dogs are welcome at this Court.","542"
"8448","20","Loop hearing facilities are available.","542"
"8450","18","Private interview rooms are available at this Court.","542"
"8460","1","This Court has baby changing facilities.","439"
"8463","15","Guide dogs are welcome at this Court.","439"
"8466","20","Loop hearing facilities are available.","439"
"8468","18","A private interview room is available at this Court.","439"
"8487","1","This Court has baby changing facilities.","724"
"8488","5","A childrens room is avaialbale at this Court.","724"
"8491","15","Guide dogs are welcome at this Court.","724"
"8494","20","Loop hearing facilities are available. Hardwired into Court 1 and a mobile unit on request for other courtrooms.","724"
"8496","18","A private interview room is available at this Court.","724"
"8516","1","There are baby changing facilities at this Court.","726"
